PostalCode,PlaceName,State,StateAbbreviation,County,City,Latitude,Longitude
24663,Ramon Corona,Campeche,CAM,Hopelchen,,19.4569,-89.4667
24665,Pachuitz,Campeche,CAM,Hopelchen,,19.15,-89.2417
24667,Xcan-ha,Campeche,CAM,Hopelchen,,19.0301,-89.6361
24668,Chan-chen,Campeche,CAM,Hopelchen,,18.4833,-90.2
24670,Xmaben,Campeche,CAM,Hopelchen,,19.2417,-89.3167
24678,Xmejia,Campeche,CAM,Hopelchen,,19.2333,-89.375
24200,La Esperanza,Campeche,CAM,Palizada,,18.8333,-90.9583
24201,Santa Isabel,Campeche,CAM,Palizada,,18.1167,-90.8
24202,Palma de Mallorca,Campeche,CAM,Palizada,,18.7292,-91.6569
24204,Ribera La Corriente,Campeche,CAM,Palizada,,18.4252,-91.1901
24205,San Joaquin,Campeche,CAM,Palizada,,18.6056,-91.0083
24207,Tumbo de La Monta�a,Campeche,CAM,Palizada,,18.1833,-91.7889
24230,Adolfo Lopez Mateos,Campeche,CAM,Palizada,,18.8083,-90.8667
24700,Tenabo Centro,Campeche,CAM,Tenabo,,19.5083,-90.525
24703,Jacinto Canek,Campeche,CAM,Tenabo,,19.5083,-90.525
24704,San Pedro,Campeche,CAM,Tenabo,,19.5,-90.5667
24705,Procesadora,Campeche,CAM,Tenabo,,19.5083,-90.525
24706,Esperanza,Campeche,CAM,Tenabo,,19.5167,-90.4833
24707,Guadalupe,Campeche,CAM,Tenabo,,19.5083,-90.525
24720,Kanki,Campeche,CAM,Tenabo,,19.5833,-90.3604
24730,Tinun,Campeche,CAM,Tenabo,,19.9833,-90.2333
24732,Emiliano Zapata,Campeche,CAM,Tenabo,,19.3333,-90.1583
24350,Revolucion,Campeche,CAM,Escarcega,Escarcega,18.9167,-90.7389
24353,Matamoros,Campeche,CAM,Escarcega,,18.5833,-90.6333
24354,Haro,Campeche,CAM,Escarcega,,18.4333,-90.7833
24355,Pital Viejo,Campeche,CAM,Escarcega,,18.6182,-90.7363
24357,Benito Juarez 2,Campeche,CAM,Escarcega,,18.6182,-90.7363
24358,Francisco I Madero 1,Campeche,CAM,Escarcega,,18.2,-90.725
24364,Kilometro 74,Campeche,CAM,Escarcega,,18.7333,-90.7333
24365,5 de Febrero,Campeche,CAM,Escarcega,,18.9333,-90.6167
24367,Nuevo Progreso 2,Campeche,CAM,Escarcega,,18.71,-90.7533
24368,Kilometro 36,Campeche,CAM,Escarcega,,18.6333,-90.85
24369,La Chiquita,Campeche,CAM,Escarcega,,18.6167,-90.7167
24372,Plan de Ayala,Campeche,CAM,Escarcega,,18.7667,-90.9333
24381,San Antonio Cardenas,Campeche,CAM,Escarcega,,18.6167,-92.2167
24640,Xpujil,Campeche,CAM,Calakmul,,18.5083,-89.4
24643,El Refugio,Campeche,CAM,Calakmul,,18.3083,-89.3667
24644,Santo Domingo,Campeche,CAM,Calakmul,,18.0833,-91.125
24645,Unidad y Trabajo,Campeche,CAM,Calakmul,,18.1,-89.4
24646,San Miguel,Campeche,CAM,Calakmul,,18.0667,-89.4167
24647,Dos Naciones,Campeche,CAM,Calakmul,,17.95,-89.375
24648,La Guadalupe,Campeche,CAM,Calakmul,,18,-91.675
24653,Concepcion,Campeche,CAM,Calakmul,,18.2,-90.0667
24654,San Jose,Campeche,CAM,Calakmul,,18.9056,-89.2083
24655,Hormiguero,Campeche,CAM,Calakmul,,18.5463,-89.6528
24656,22 de Abril,Campeche,CAM,Calakmul,,18.5463,-89.6528
24330,San Isidro,Campeche,CAM,Candelaria,Candelaria,18.6167,-91.0333
24332,El Milagro,Campeche,CAM,Candelaria,,18.1711,-91.0034
24333,Pejelagarto,Campeche,CAM,Candelaria,,18.1833,-90.9958
24334,Estrella Del Sur,Campeche,CAM,Candelaria,,17.8167,-90.6667
24335,El Mamey,Campeche,CAM,Candelaria,,17.9833,-90.9333
24336,El Machetazo,Campeche,CAM,Candelaria,,18.0083,-91.2
24337,Corte Pajaral,Campeche,CAM,Candelaria,,18.106,-91.1796
24338,Benito Juarez,Campeche,CAM,Candelaria,,18.2736,-91.1
24343,El Retiro,Campeche,CAM,Candelaria,,18.2833,-90.6333
24344,El Muerto,Campeche,CAM,Candelaria,,18.4833,-90.4472
24345,Paraguas,Campeche,CAM,Candelaria,,18.1667,-91.1167
24346,La Amapola,Campeche,CAM,Candelaria,,18.1667,-91.15
24347,San Miguel,Campeche,CAM,Candelaria,,17.9,-90.5167
24348,San Juan,Campeche,CAM,Candelaria,,18.1,-90.9
28300,Armeria Centro,Colima,CHH,Armeria,Armeria,29.2056,-107.2167
28304,Lindavista,Colima,CHH,Armeria,Armeria,29.1,-107.05
28305,Ejido,Colima,CHH,Armeria,Armeria,29.2056,-107.2167
28306,Emiliano Zapata,Colima,CHH,Armeria,Armeria,29.4167,-107.0167
28307,El Pelillo,Colima,CHH,Armeria,Armeria,29.2056,-107.2167
28310,Rincon de Lopez,Colima,CHH,Armeria,,29.26,-106.8
28315,Puertecito,Colima,CHH,Armeria,,29.26,-106.8
28317,Coalatillo,Colima,CHH,Armeria,,29.26,-106.8
28320,Cofradia de Juarez,Colima,CHH,Armeria,,29.26,-106.8
28330,Sagrado Corazon,Colima,CHH,Armeria,,29.26,-106.8
28335,Paseo Del Rio,Colima,CHH,Armeria,,29.26,-106.8
28340,Los Reyes,Colima,CHH,Armeria,,29.55,-106.1333
28348,El Ciruelo,Colima,CHH,Armeria,,29.55,-106.1333
28349,Canoa Verde,Colima,CHH,Armeria,,29.55,-106.1333
28350,Cuyutlan,Colima,CHH,Armeria,,29.1333,-106.2167
28362,El Banco,Colima,CHH,Armeria,,29.26,-106.8
28000,Colima Centro,Colima,CHH,Colima,Colima,29.0208,-106.8281
28004,Multibanco Comermex Sa,Colima,CHH,Colima,Colima,29.0208,-106.8281
28005,Banca Promex Sa,Colima,CHH,Colima,Colima,29.0208,-106.8281
28006,Marina Mercante,Colima,CHH,Colima,Colima,29.0208,-106.8281
28007,Telefonos de Mexico Sa,Colima,CHH,Colima,Colima,29.0208,-106.8281
28008,Secretaria de Hacienda y Credito Publico,Colima,CHH,Colima,Colima,29.0208,-106.8281
28009,Palacio de Gobierno Del Estado de Colima,Colima,CHH,Colima,Colima,29.0208,-106.8281
28010,Lomas de Circunvalacion,Colima,CHH,Colima,Colima,28.525,-106.9083
28012,Issste,Colima,CHH,Colima,Colima,28.525,-106.9083
28014,Jardines de las Lomas,Colima,CHH,Colima,Colima,28.525,-106.9083
28015,Centro Sct Colima,Colima,CHH,Colima,Colima,28.525,-106.9083
28016,Lomas Vistahermosa,Colima,CHH,Colima,Colima,28.525,-106.9083
28017,Parque Royal,Colima,CHH,Colima,Colima,28.3,-107.85
28018,Real Vista Hermosa,Colima,CHH,Colima,Colima,28.525,-106.9083
28019,El Porvenir,Colima,CHH,Colima,Colima,28.75,-105.9667
28020,La Armonia,Colima,CHH,Colima,Colima,29.1333,-104.7833
28025,Ni�os Heroes,Colima,CHH,Colima,Colima,29.1333,-104.7833
28030,Militar,Colima,CHH,Colima,Colima,29.0208,-106.8281
28035,Huertas Del Sol,Colima,CHH,Colima,Colima,29.0208,-106.8281
28037,Miguel Hidalgo,Colima,CHH,Colima,Colima,29.0208,-106.8281
28040,La Estancia Infonavit,Colima,CHH,Colima,Colima,30.5,-107.05
28043,Camino Real Infonavit,Colima,CHH,Colima,Colima,29.0917,-107.1783
28044,Fovissste,Colima,CHH,Colima,Colima,29.0917,-107.1783
28045,Villa San Sebastian,Colima,CHH,Colima,Colima,29.0917,-107.1783
28046,Oriental,Colima,CHH,Colima,Colima,29.0917,-107.1783
28047,Josefa Ortiz de Dominguez,Colima,CHH,Colima,Colima,30.4,-106.7667
28048,San Rafael,Colima,CHH,Colima,Colima,28.2833,-107.1167
28050,Villas Del Bosque,Colima,CHH,Colima,Colima,29.0208,-106.8281
28060,Los Tamarindos,Colima,CHH,Colima,Colima,29.3,-105.8
28061,Banca Serfin Sa,Colima,CHH,Colima,Colima,29.05,-105.9667
28062,Banobras,Colima,CHH,Colima,Colima,29.05,-105.9667
28063,Francisco Villa,Colima,CHH,Colima,Colima,28.8,-106.1333
28067,De los Trabajadores,Colima,CHH,Colima,Colima,29.05,-105.9667
28068,Villa Verde,Colima,CHH,Colima,Colima,29.05,-105.9667
28069,Secretaria de La Reforma Agraria,Colima,CHH,Colima,Colima,29.05,-105.9667
28070,Benito Juarez,Colima,CHH,Colima,Colima,29.1333,-106.9333
28075,Parque Industrial,Colima,CHH,Colima,Colima,29.1333,-106.9333
28077,J Pimentel Llerenas,Colima,CHH,Colima,Colima,29.1333,-106.9333
28078,La Albarrada,Colima,CHH,Colima,Colima,29.1333,-106.9333
28079,Gregorio Torres Quintero,Colima,CHH,Colima,Colima,29.1333,-106.9333
28080,El Tivoli,Colima,CHH,Colima,Colima,29.0208,-106.8281
28085,Juana de Asbaje,Colima,CHH,Colima,Colima,29.0208,-106.8281
28089,Leonardo B Gutierrez,Colima,CHH,Colima,Colima,29.0208,-106.8281
28090,El Tecolote,Colima,CHH,Colima,Colima,29.0208,-106.8281
28600,Tinajas,Colima,CHH,Colima,,27.4833,-106.8167
28602,La Tabaquera,Colima,CHH,Colima,,27.4833,-106.8167
28610,La Estancia,Colima,CHH,Colima,,27.9083,-107.3271
28613,La Capacha,Colima,CHH,Colima,,27.9083,-107.3271
28615,La Puerta Pesada,Colima,CHH,Colima,,27.9083,-107.3271
28619,Cardona,Colima,CHH,Colima,,27.9083,-107.3271
28620,Lo de Villa,Colima,CHH,Colima,,28.5917,-107.775
28624,Los Limones,Colima,CHH,Colima,,28.5917,-107.775
28627,El Mezquite,Colima,CHH,Colima,,29.0333,-108.4833
28628,Los Mezcales,Colima,CHH,Colima,,28.5917,-107.775
28629,Loma de Juarez,Colima,CHH,Colima,,28.15,-107.0667
28630,El Bordo,Colima,CHH,Colima,,27.8,-106.8667
28634,El Astillero de Abajo,Colima,CHH,Colima,,27.85,-106.7667
28638,Corralitos,Colima,CHH,Colima,,27.9,-106.6667
28640,Los Asmoles,Colima,CHH,Colima,,27.6,-105.4
28641,El Alpuyeque,Colima,CHH,Colima,,27.675,-107.0583
28645,Acatitan,Colima,CHH,Colima,,27.675,-107.0583
28646,Las Guasimas,Colima,CHH,Colima,,27.75,-108.7167
28647,Los Ortices,Colima,CHH,Colima,,27.675,-107.0583
28650,Paso Del Zarco,Colima,CHH,Colima,,27.9083,-107.3271
28655,La Higuerita,Colima,CHH,Colima,,27.9083,-107.3271
28668,Las Tunas,Colima,CHH,Colima,,27.55,-108.6
28450,Los Aguajes,Colima,CHH,Comala,,28.7583,-106.9583
28452,La Caja,Colima,CHH,Comala,,27.9917,-106.6
28454,Nogueras,Colima,CHH,Comala,,27.1167,-105.8
28455,Los Llanitos,Colima,CHH,Comala,,27.3333,-106.6833
28457,Los Corrales,Colima,CHH,Comala,,27.9917,-106.6
28459,Suchitlan,Colima,CHH,Comala,,27.9917,-106.6
28460,Cofradia de Suchitlan,Colima,CHH,Comala,,28.1167,-107.0083
28461,El Remate,Colima,CHH,Comala,,28.1167,-107.0083
28462,Lagunita,Colima,CHH,Comala,,28.3333,-106.8167
28463,San Antonio,Colima,CHH,Comala,,28.6667,-107.4333
28464,La Becerrera,Colima,CHH,Comala,,28.1167,-107.0083
28465,Los Colomos,Colima,CHH,Comala,,28.1167,-107.0083
28466,El Remudadero,Colima,CHH,Comala,,26.9167,-106.8667
28469,Campo 4,Colima,CHH,Comala,,28.55,-106.9167
28400,Cazumba 1,Colima,CHH,Coquimatlan,,28.0833,-107.3458
28402,El Poblado,Colima,CHH,Coquimatlan,,28.0833,-107.3458
28405,El Algodonal,Colima,CHH,Coquimatlan,,28.0833,-107.3458
28410,Juarez,Colima,CHH,Coquimatlan,,28.2167,-105.3167
28500,El Toreo,Colima,CHH,Cuauhtemoc,,28.4167,-106.8667
28504,La Presa,Colima,CHH,Cuauhtemoc,,28.7833,-107.7167
28506,Emiliano Zapata,Colima,CHH,Cuauhtemoc,,29.4167,-107.0167
28507,Las Higueras,Colima,CHH,Cuauhtemoc,,28.93,-107.1067
28509,Alzada,Colima,CHH,Cuauhtemoc,,28.93,-107.1067
28510,Queseria,Colima,CHH,Cuauhtemoc,,30.1167,-106.9417
28514,La Cruz,Colima,CHH,Cuauhtemoc,,29.5333,-106.25
28515,Concepcion Barbosa,Colima,CHH,Cuauhtemoc,,30.1167,-106.9417
28516,Obrera,Colima,CHH,Cuauhtemoc,,30.7,-107.6333
28517,Solidaridad,Colima,CHH,Cuauhtemoc,,30.1167,-106.9417
28520,Alcaraces,Colima,CHH,Cuauhtemoc,,28.8278,-108.05
28521,Palmillas,Colima,CHH,Cuauhtemoc,,28.9167,-107.4167
28522,El Barro,Colima,CHH,Cuauhtemoc,,28.75,-108.1667
28523,Cerro Colorado,Colima,CHH,Cuauhtemoc,,28.8167,-108.5667
28530,Ocotillo,Colima,CHH,Cuauhtemoc,,29.2949,-107.3949
28531,Montitlan,Colima,CHH,Cuauhtemoc,,29.2949,-107.3949
28532,Naranjal,Colima,CHH,Cuauhtemoc,,29.2949,-107.3949
28550,San Joaquin,Colima,CHH,Cuauhtemoc,,30.0667,-107.7833
28553,El Cobano,Colima,CHH,Cuauhtemoc,,30.2833,-107.5
28554,El Parian,Colima,CHH,Cuauhtemoc,,30.2833,-107.5
28555,La Palma,Colima,CHH,Cuauhtemoc,,30.5,-107.2167
28590,Buenavista,Colima,CHH,Cuauhtemoc,,28.9,-107.5667
28599,Ciudad de Colima,Colima,CHH,Cuauhtemoc,,28.9,-107.5667
28700,Ojo de Agua,Colima,CHH,Ixtlahuacan,,28.2,-106.9833
28701,Las Conchas,Colima,CHH,Ixtlahuacan,,27.9667,-108.7833
28702,Jiliotupa,Colima,CHH,Ixtlahuacan,,28.0833,-107.8833
28703,Las Trancas,Colima,CHH,Ixtlahuacan,,28.0833,-107.8833
28704,El Camichin,Colima,CHH,Ixtlahuacan,,28.0833,-107.8833
28705,Tamala,Colima,CHH,Ixtlahuacan,,28.0833,-107.8833
28712,La Presa,Colima,CHH,Ixtlahuacan,,28.7833,-107.7167
28717,Chamila,Colima,CHH,Ixtlahuacan,,28.9417,-107.3833
28720,Aquiles Serdan,Colima,CHH,Ixtlahuacan,,28.6,-105.8833
28722,San Gabriel,Colima,CHH,Ixtlahuacan,,29.5667,-106.2333
28724,Rancho Solo,Colima,CHH,Ixtlahuacan,,30.5333,-106.5833
28731,La Tapamera,Colima,CHH,Ixtlahuacan,,28.225,-106.625
28732,Santa Rosa,Colima,CHH,Ixtlahuacan,,28.3333,-106.4333
28733,La Tunita,Colima,CHH,Ixtlahuacan,,28.225,-106.625
28734,El Aserradero,Colima,CHH,Ixtlahuacan,,28.1167,-106.8167
28735,El Capire,Colima,CHH,Ixtlahuacan,,28.225,-106.625
28739,El Galaje,Colima,CHH,Ixtlahuacan,,28.225,-106.625
28200,Manzanillo Centro,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28209,Ciudad de Manzanillo,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28210,Las Brisas,Colima,CHH,Manzanillo,Manzanillo,28.3708,-106.1333
28217,Morelos,Colima,CHH,Manzanillo,Manzanillo,28.3,-105.4167
28218,Del Mar,Colima,CHH,Manzanillo,Manzanillo,28.3708,-106.1333
28219,Villa Mar,Colima,CHH,Manzanillo,Manzanillo,28.3944,-106.3722
28230,Banco Ejidal,Colima,CHH,Manzanillo,Manzanillo,27.65,-106.6
28237,Benito Juarez,Colima,CHH,Manzanillo,Manzanillo,29.1333,-106.9333
28238,Bellavista,Colima,CHH,Manzanillo,Manzanillo,28.3833,-106.75
28239,16 de Septiembre,Colima,CHH,Manzanillo,Manzanillo,28.8333,-106.75
28240,Punta Chica,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28250,Burocrata,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28259,San Pedrito,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28260,Libertad,Colima,CHH,Manzanillo,Manzanillo,29.2833,-107.8
28269,Cuauhtemoc,Colima,CHH,Manzanillo,Manzanillo,28.4167,-106.8667
28270,Padre Hidalgo,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28277,Imss,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28278,Pedregoza,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28279,Bonanza 1a Seccion,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28280,Villa Florida,Colima,CHH,Manzanillo,Manzanillo,28.4394,-106.6212
28800,San Francisco,Colima,CHH,Manzanillo,,28.7,-108.1333
28808,Villa Florida,Colima,CHH,Manzanillo,,28.85,-107.175
28809,Campos,Colima,CHH,Manzanillo,,28.85,-107.175
28810,Los Cedros,Colima,CHH,Manzanillo,,26.8167,-106.15
28811,Lomas de Avila Camacho,Colima,CHH,Manzanillo,,26.8167,-106.15
28812,El Huiscolote,Colima,CHH,Manzanillo,,26.8167,-106.15
28813,Ciruelo de La Marina,Colima,CHH,Manzanillo,,26.8167,-106.15
28814,El Camichin,Colima,CHH,Manzanillo,,26.8167,-106.15
28815,El Puertecillo O Tepeguajes,Colima,CHH,Manzanillo,,26.6333,-106.3833
28817,La Rosa,Colima,CHH,Manzanillo,,27,-105.9167
28818,Piedra Redonda,Colima,CHH,Manzanillo,,26.8167,-106.15
28819,San Jose de Lumbert,Colima,CHH,Manzanillo,,26.8167,-106.15
28820,El Chico,Colima,CHH,Manzanillo,,28.3622,-107.0283
28825,La Lima,Colima,CHH,Manzanillo,,28.3622,-107.0283
28826,Don Tomas,Colima,CHH,Manzanillo,,28.3622,-107.0283
28830,El Chavarin,Colima,CHH,Manzanillo,,28.8556,-106.6278
28833,El Charco,Colima,CHH,Manzanillo,,28.4167,-106.1667
28834,Rio Maravasco,Colima,CHH,Manzanillo,,28.8556,-106.6278
28836,Emiliano Zapata,Colima,CHH,Manzanillo,,29.4167,-107.0167
28837,La Cienega,Colima,CHH,Manzanillo,,28.7333,-106.7
28838,Centinela 1,Colima,CHH,Manzanillo,,28.8556,-106.6278
28840,Chandiablo,Colima,CHH,Manzanillo,,28.3622,-107.0283
28849,El Petatero,Colima,CHH,Manzanillo,,28.3622,-107.0283
28850,Camotlan de Miraflores,Colima,CHH,Manzanillo,,28.5833,-106.2333
28855,El Veladero de Camotlan,Colima,CHH,Manzanillo,,28.5833,-106.2333
28858,El Bosque,Colima,CHH,Manzanillo,,28.5833,-106.2333
28860,Olas Altas,Colima,CHH,Manzanillo,,27.35,-108.2
28863,Francisco Villa,Colima,CHH,Manzanillo,,28.8,-106.1333
28864,Las Huertas,Colima,CHH,Manzanillo,,28.55,-107.9
28867,La Punta,Colima,CHH,Manzanillo,,27.05,-106.1667
28868,La Joya,Colima,CHH,Manzanillo,,28.0833,-106.2667
28869,Guadalupe Victoria,Colima,CHH,Manzanillo,,29.0333,-107.3833
28870,Jalipa,Colima,CHH,Manzanillo,,28.4417,-106.9417
28872,Punta de Agua de Camotlan,Colima,CHH,Manzanillo,,28.4417,-106.9417
28875,Pe�a Colorada,Colima,CHH,Manzanillo,,28.0833,-107.75
28876,Francisco Villa,Colima,CHH,Manzanillo,,28.8,-106.1333
28877,Imss Norte,Colima,CHH,Manzanillo,,28.4417,-106.9417
28878,Fovissste,Colima,CHH,Manzanillo,,28.4417,-106.9417
28879,Vista Roca,Colima,CHH,Manzanillo,,28.4417,-106.9417
28880,Coalata,Colima,CHH,Manzanillo,,29.3583,-107.4
28884,Las Lajas,Colima,CHH,Manzanillo,,29.8833,-107.0833
28885,El Salto,Colima,CHH,Manzanillo,,28.1167,-107.5667
28886,Agua Blanca,Colima,CHH,Manzanillo,,28.8833,-107.3
28887,Las Juntas Nuevas,Colima,CHH,Manzanillo,,29.12,-107.35
28750,Progreso,Colima,CHH,Minatitlan,,28.6833,-107.0833
28760,La Agua Salada,Colima,CHH,Minatitlan,,28.3667,-107.225
28761,La Loma,Colima,CHH,Minatitlan,,28.3667,-107.225
28765,El Sauz,Colima,CHH,Minatitlan,,28.0667,-107.0167
28767,Poticajo,Colima,CHH,Minatitlan,,28.6667,-107.4333
28772,El Terrero,Colima,CHH,Minatitlan,,28.25,-106.9833
28774,Ranchitos,Colima,CHH,Minatitlan,,28.25,-106.9833
28780,El Arrayanal,Colima,CHH,Minatitlan,,28.5622,-107.2756
28783,La Playa,Colima,CHH,Minatitlan,,28.5622,-107.2756
28784,Potrero Grande,Colima,CHH,Minatitlan,,28.5622,-107.2756
28785,Plan de Mendez,Colima,CHH,Minatitlan,,28.5622,-107.2756
28788,Palo Verde,Colima,CHH,Minatitlan,,28.5622,-107.2756
28792,Las Guasimas,Colima,CHH,Minatitlan,,27.75,-108.7167
28795,El Nogal,Colima,CHH,Minatitlan,,28.6,-108.3333
28796,Agua Fria,Colima,CHH,Minatitlan,,28.7833,-107.3167
28100,Tecoman Centro,Colima,CHH,Tecoman,Tecoman,28.7262,-106.9774
28110,Tepeyac,Colima,CHH,Tecoman,Tecoman,30.4,-106.7667
28113,Elva Cecilia Vega,Colima,CHH,Tecoman,Tecoman,30.4,-106.7667
28114,Amalia Solorzano,Colima,CHH,Tecoman,Tecoman,30.4,-106.7667
28120,Campo Aereo,Colima,CHH,Tecoman,Tecoman,28.7262,-106.9774
28130,Francisco Villa,Colima,CHH,Tecoman,Tecoman,28.8,-106.1333
28134,Santa Elena,Colima,CHH,Tecoman,Tecoman,28.8833,-106.6333
28140,Jardines de Tecoman,Colima,CHH,Tecoman,Tecoman,28.2917,-106.8167
28143,La Cuarta,Colima,CHH,Tecoman,Tecoman,28.2917,-106.8167
28150,La Palmita,Colima,CHH,Tecoman,Tecoman,28.8833,-108.5667
28159,Las Palmas Infonavit,Colima,CHH,Tecoman,Tecoman,29.0083,-107.75
28160,Pablo Silva Garcia,Colima,CHH,Tecoman,Tecoman,28.7262,-106.9774
28170,Libertad,Colima,CHH,Tecoman,Tecoman,28.7262,-106.9774
28180,Villa Del Centenario,Colima,CHH,Tecoman,Tecoman,28.7417,-107.3417
28184,San Carlos,Colima,CHH,Tecoman,Tecoman,28.8333,-106.75
28189,88 Batallon de Infanteria,Colima,CHH,Tecoman,Tecoman,28.7722,-107.1444
28190,San Jose,Colima,CHH,Tecoman,Tecoman,28.8167,-107.4667
28900,Hermanos Lea�os,Colima,CHH,Tecoman,,29.1542,-106.6444
28906,Cerro de Aguilar,Colima,CHH,Tecoman,,29.1542,-106.6444
28910,Articulo 27 Constitucional,Colima,CHH,Tecoman,,29.1542,-106.6444
28915,El Rosario,Colima,CHH,Tecoman,,29.1542,-106.6444
28920,Tecolapa,Colima,CHH,Tecoman,,29.1542,-106.6444
28929,Cofradia de Hidalgo,Colima,CHH,Tecoman,,29.1542,-106.6444
28930,Tecoman Estacion,Colima,CHH,Tecoman,,27.9833,-108.2333
28934,Antonio Salazar Salazar,Colima,CHH,Tecoman,,27.9833,-108.2333
28935,Cofradia Morelos,Colima,CHH,Tecoman,,27.9833,-108.2333
28936,Ladislao Moreno,Colima,CHH,Tecoman,,27.9833,-108.2333
28937,El Real,Colima,CHH,Tecoman,,27.9833,-108.2333
28938,Tecuanillo,Colima,CHH,Tecoman,,27.9833,-108.2333
28940,Callejones,Colima,CHH,Tecoman,,26.9833,-107.5667
28944,El Saucito,Colima,CHH,Tecoman,,26.55,-107.6333
28945,Chanchopa,Colima,CHH,Tecoman,,26.7667,-107.6
28947,San Miguel Ojo de Agua,Colima,CHH,Tecoman,,26.7667,-107.6
28950,Juluapan,Colima,CHH,Villa de Alvarez,,27.2222,-105.5111
28952,Los Picachos,Colima,CHH,Villa de Alvarez,,27.2222,-105.5111
28955,El Carmen,Colima,CHH,Villa de Alvarez,,26.8833,-105.2333
28958,El Mixcuate,Colima,CHH,Villa de Alvarez,,27.2222,-105.5111
28959,Pueblo Nuevo,Colima,CHH,Villa de Alvarez,,26.4667,-106.4333
28960,El Carrizal,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28963,Pastores,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28964,Joyitas,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28965,Chivato,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28966,La Montrica,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28968,El Naranjal,Colima,CHH,Villa de Alvarez,,27.1,-107.8667
28970,Villa de Alvarez Centro,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.3452,-106.769
28972,Prados Del Sur,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.3452,-106.769
28973,Santa Teresa,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.5667,-104.65
28974,San Isidro,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.0333,-106.9333
28975,Morelos,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.65,-107.7
28976,Francisco Herdez,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.3452,-106.769
28977,Las Parotas,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.3452,-106.769
28978,Rinconada de La Hacienda,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.3452,-106.769
28979,Alfredo V Bonfil,Colima,CHH,Villa de Alvarez,Villa de Alvarez,31.7833,-106.5833
28980,La Gloria,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.8,-106.3833
28982,El Cortijo,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.8667,-105.85
28983,Blanco,Colima,CHH,Villa de Alvarez,Villa de Alvarez,28.5833,-106.2333
28984,El Centenario,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.7,-106.425
28985,San Miguel I,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.7,-106.425
28986,Villas Providencia,Colima,CHH,Villa de Alvarez,Villa de Alvarez,29.4167,-107.0167
28987,Villas Providencia,Colima,CHH,Villa de Alvarez,Villa de Alvarez,28.4833,-106.2389
28988,Campestre,Colima,CHH,Villa de Alvarez,Villa de Alvarez,31.7167,-106.3833
28989,Prados de La Villa,Colima,CHH,Villa de Alvarez,Villa de Alvarez,30.7167,-105.85
25540,Abasolo,Coahuila De Zaragoza,CHP,Abasolo,,16.8,-92.1667
25550,Los Rodriguez,Coahuila De Zaragoza,CHP,Abasolo,,16.3889,-93.2944
25557,Adjuntas,Coahuila De Zaragoza,CHP,Abasolo,,16.3889,-93.2944
26200,Ciudad Acu�a Centro,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.1482,-92.9401
26210,La Rivera,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0417,-92.8167
26215,Benito Juarez,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0417,-92.8167
26220,Acu�a,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.1482,-92.9401
26230,Aeropuerto,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0194,-92.8448
26233,Cedros,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0194,-92.8448
26235,Los Reales,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0194,-92.8448
26236,Sonora,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.1,-92.3
26237,Tierra y Libertad,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.2333,-93.6917
26238,Maestros Federales,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.0167,-92.2
26239,Unidad Mexicandad,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.0194,-92.8448
